epoch,E_hartree,var_EL,acceptance,mc_step,grad_norm,lr,elapsed_s
1,-0.9709048149734264,0.02762840345312708,0.5194091796875,0.4628749999999999,0.18745832225352818,0.004999976081356013,0.7638893127441406
2,-1.0766905242711202,0.26040547875617986,0.5072021484375,0.4628749999999999,18.178866959826106,0.004999904325905819,1.5293662548065186
3,-0.9803744897346219,0.12471933623471897,0.5338134765625,0.4628749999999999,1.6842460931623158,0.00499978473509472,2.2652428150177
4,-0.9993032660428328,0.039214783169112116,0.528076171875,0.4628749999999999,0.28629644372547464,0.004999617311331514,2.9699673652648926
5,-0.992826504651649,0.041914054670188085,0.516845703125,0.4628749999999999,0.5517974969179623,0.004999402057988454,3.7307283878326416
6,-0.9821308820648172,0.05832459705447849,0.5191650390625,0.4628749999999999,0.30132244948608855,0.004999138979401177,4.41342306137085
7,-0.991077807320132,0.034218574265736115,0.5233154296875,0.4628749999999999,0.17441783516001502,0.004998828080868614,5.170010805130005
8,-0.9914486671355144,0.04031618756075353,0.51025390625,0.4628749999999999,0.1510728934130401,0.00499846936865289,5.9199841022491455
9,-0.9853260283584498,0.053620613596750744,0.5128173828125,0.4628749999999999,0.06387567732810856,0.004998062849979191,6.661548852920532
10,-0.9864756729027399,0.02506061649188461,0.5234375,0.4628749999999999,0.06979856287821884,0.004997608533035624,7.418736934661865
11,-0.9897859407747213,0.023741855129574368,0.5185546875,0.4628749999999999,0.1130161921533099,0.0049971064269730475,8.171211004257202
12,-0.986899778525068,0.01989902767484826,0.5169677734375,0.4628749999999999,0.06865680162707417,0.004996556541904889,8.880502462387085
13,-0.9892072147313183,0.046682992230859616,0.5145263671875,0.4628749999999999,0.07813607341517649,0.004995958888906943,9.688232660293579
14,-0.9859032437042735,0.025870149851490446,0.523193359375,0.4628749999999999,0.060348630785604006,0.004995313480017146,10.411400318145752
15,-0.9892970849093022,0.02288931180117198,0.5157470703125,0.4628749999999999,0.06482298537290089,0.004994620328235335,11.227792263031006
16,-0.9885293627262931,0.02129155877074585,0.5286865234375,0.4628749999999999,0.038077273084137164,0.004993879447522983,11.97021746635437
17,-0.9879909149429603,0.019959422366258757,0.5179443359375,0.4628749999999999,0.05380057390714375,0.004993090852802921,12.77499532699585
18,-0.985255968761907,0.01948951028497299,0.52099609375,0.4628749999999999,0.05057242767288831,0.004992254559959036,13.468694686889648
19,-0.9845975840003148,0.020542883640155832,0.513916015625,0.4628749999999999,0.06419297941897521,0.004991370585835955,14.274840831756592
20,-0.9882532143672135,0.022129660743972848,0.5218505859375,0.4628749999999999,0.07854133732773637,0.004990438948238695,15.08974003791809
21,-0.9849551873879231,0.02110996666981059,0.5216064453125,0.4628749999999999,0.11135420350297986,0.004989459665932317,15.874510526657104
22,-0.9809176745746998,0.04121042208098077,0.5191650390625,0.4628749999999999,0.4583748863183366,0.004988432758641541,16.583479166030884
23,-0.9912389344375246,0.02231792825847198,0.5108642578125,0.4628749999999999,0.09184617990467761,0.0049873582470503506,17.36365842819214
24,-0.9900171623441875,0.021656791693617117,0.51416015625,0.4628749999999999,0.08544302599642235,0.004986236152801574,18.073091983795166
25,-0.9841336754548681,0.020454001441837216,0.5130615234375,0.4628749999999999,0.13859913388503803,0.004985066498496453,18.807819843292236
26,-0.9875800752006528,0.018638533559958623,0.5279541015625,0.4628749999999999,0.15136007340558644,0.004983849307694182,19.552456617355347
27,-0.9850564030400041,0.017450567976779907,0.5179443359375,0.4628749999999999,0.03642035346526473,0.004982584604911438,20.2911958694458
28,-0.9910021709747746,0.01949479820696558,0.526611328125,0.4628749999999999,0.08641150879653127,0.004981272415621886,21.14913582801819
29,-0.9914987885896019,0.01795114956291403,0.5338134765625,0.4628749999999999,0.04991764351246901,0.004979912766255662,21.911754608154297
30,-0.9871041922110629,0.017823718612869417,0.526611328125,0.4628749999999999,0.060405753260299566,0.004978505684198846,22.693642139434814
31,-0.9938264957714312,0.019416753243994524,0.5335693359375,0.4628749999999999,0.05720197155480746,0.004977051197792908,23.447978019714355
32,-0.9874885016405223,0.017233482879247815,0.5162353515625,0.4628749999999999,0.04634666473977858,0.004975549336334133,24.225111722946167
33,-0.9895143018320339,0.01929243784970907,0.5413818359375,0.4628749999999999,0.024029509201811915,0.004974000130073044,24.978413581848145
