epoch,E_hartree,var_EL,acceptance,mc_step,grad_norm,lr,elapsed_s
1,-1.1745736656782717,0.02191235692834644,0.50634765625,0.4628749999999999,0.03745057548090087,0.003999993488806371,0.7998137474060059
2,-1.1658845490426897,0.023085220468439107,0.5096435546875,0.4628749999999999,0.160244384475122,0.00399997395527011,1.615967035293579
3,-1.1746002341911717,0.02173118696531988,0.5189208984375,0.4628749999999999,0.08198900951534861,0.0039999413995250995,2.4059548377990723
4,-1.1720041759525088,0.022540387075359276,0.496337890625,0.4628749999999999,0.11480990727942719,0.003999895821794472,3.1498537063598633
5,-1.16783279462534,0.02001773877616695,0.491455078125,0.4628749999999999,0.07657241144735562,0.003999837222390612,3.95035982131958
6,-1.1728885930912964,0.016462430050499258,0.5068359375,0.4628749999999999,0.05438830150713321,0.003999765601715154,4.703480005264282
7,-1.1728607669067745,0.016096050898535465,0.5186767578125,0.4628749999999999,0.044386553003985856,0.003999680960258978,5.479227781295776
8,-1.1702982417762313,0.015492532296462774,0.503662109375,0.4628749999999999,0.02741627191911488,0.003999583298602205,6.276167631149292
9,-1.1751545692473475,0.014736388219034158,0.5123291015625,0.4628749999999999,0.03772394052583067,0.003999472617414199,7.042747974395752
10,-1.1750706190135203,0.01517923895530914,0.5040283203125,0.4628749999999999,0.04275510612546161,0.0039993489174535565,7.808846950531006
11,-1.1721625737349184,0.014549845372307014,0.50390625,0.4628749999999999,0.035294309537215844,0.003999212199568104,8.54341745376587
12,-1.1642751055381755,0.012520922157021046,0.511962890625,0.4628749999999999,0.027447555139188125,0.003999062464694888,9.296273469924927
13,-1.1696499231056094,0.012952580176098726,0.5042724609375,0.4628749999999999,0.04361631136565522,0.003998899713860176,10.07384443283081
14,-1.1674486240637898,0.013031787823206626,0.5084228515625,0.4628749999999999,0.04293517622142717,0.003998723948179444,10.837610721588135
15,-1.1710302970551507,0.012318006840715998,0.505859375,0.4628749999999999,0.03470018256769321,0.003998535168857371,11.557933807373047
16,-1.1704767891738932,0.010090542382368011,0.509033203125,0.4628749999999999,0.03766527157841449,0.003998333377187828,12.306880474090576
17,-1.1733470520492255,0.009966400946870837,0.4952392578125,0.4628749999999999,0.03141760476380097,0.0039981185745538725,13.075940132141113
18,-1.173180504951031,0.01007626223638444,0.505126953125,0.4628749999999999,0.0330482936229257,0.0039978907624277395,13.841270923614502
19,-1.1733985544174605,0.008266223530008093,0.50048828125,0.4628749999999999,0.028962590790964828,0.003997649942370825,14.623923540115356
20,-1.1744498774123393,0.009046306795009946,0.504150390625,0.4628749999999999,0.032782508932682315,0.0039973961160336855,15.404363632202148
21,-1.1741416741911372,0.007221063927973354,0.50634765625,0.4628749999999999,0.026165483629687368,0.003997129285156018,16.17510151863098
22,-1.1726083547925414,0.0066437644807364644,0.5,0.4628749999999999,0.0382226093431977,0.00399684945156665,16.889349460601807
23,-1.1704184697957842,0.006612746233152179,0.498779296875,0.4628749999999999,0.0300019711522955,0.00399655661718353,17.66157102584839
24,-1.1713648290929926,0.00536750956758817,0.506591796875,0.4628749999999999,0.036906759845401794,0.003996250784013712,18.41068959236145
25,-1.1732517587069289,0.005472035877919873,0.5018310546875,0.4628749999999999,0.028185346644212763,0.003995931954153343,19.19951581954956
26,-1.1723312996454034,0.0051719372430498,0.5111083984375,0.4628749999999999,0.03729335861818231,0.003995600129787645,19.958274602890015
27,-1.1719242130922796,0.004810048472494655,0.4979248046875,0.4628749999999999,0.032720731171877314,0.003995255313190908,20.779661178588867
