energy_ev,D_up_up,D_up_down,D_down_up,D_down_down,L_up_up,L_up_down,L_down_up,L_down_down
0.025,1.74852784184,0.000806131492469,0.000806766180054,1.74849125662,1.74849125662,0.000806766180054,0.000806131492469,1.74852784184
0.03,1.72699851958,0.000786702699131,0.00078721321257,1.72695779175,1.72695779175,0.00078721321257,0.000786702699131,1.72699851958
0.035,1.6969163675,0.000762475557992,0.000762918986905,1.69687401772,1.69687401772,0.000762918986905,0.000762475557992,1.6969163675
0.04,1.65814806517,0.00073446918025,0.000734899235985,1.65810660778,1.65810660778,0.000734899235985,0.00073446918025,1.65814806517
0.045,1.61260297641,0.000704464376818,0.000704927027575,1.6125646344,1.6125646344,0.000704927027575,0.000704464376818,1.61260297641
0.05,1.56392429836,0.000674740904262,0.000675272283082,1.56389081786,1.56389081786,0.000675272283082,0.000674740904262,1.56392429836
0.055,1.51657773117,0.000647641584059,0.000648268221407,1.51655032943,1.51655032943,0.000648268221407,0.000647641584059,1.51657773117
0.06,1.47487837717,0.000625200747455,0.000625941425956,1.47485780348,1.47485780348,0.000625941425956,0.000625200747455,1.47487837717
0.065,1.44234121148,0.000608964840345,0.00060983304978,1.44232786793,1.44232786793,0.00060983304978,0.000608964840345,1.44234121148
0.07,1.4214311632,0.000599991730095,0.000600997854115,1.42142523195,1.42142523195,0.000600997854115,0.000599991730095,1.4214311632
0.075,1.41357896266,0.000598941754102,0.000600094463838,1.41358050417,1.41358050417,0.000600094463838,0.000598941754102,1.41357896266
0.08,1.41928267564,0.000606172690361,0.000607479301087,1.41929168068,1.41929168068,0.000607479301087,0.000606172690361,1.41928267564
0.085,1.43816710082,0.000621782222866,0.000623247916491,1.43818349053,1.43818349053,0.000623247916491,0.000621782222866,1.43816710082
0.09,1.46895394789,0.000645575367662,0.00064720126438,1.46897752208,1.46897752208,0.00064720126438,0.000645575367662,1.46895394789
0.095,1.50937738636,0.000676965312872,0.000678745515022,1.50940772547,1.50940772547,0.000678745515022,0.000676965312872,1.50937738636
0.1,1.55615768766,0.000714850688391,0.000716768731695,1.55619402479,1.55619402479,0.000716768731695,0.000714850688391,1.55615768766
0.105,1.6052000672,0.000757549848986,0.000759575491495,1.60524116412,1.60524116412,0.000759575491495,0.000757549848986,1.6052000672
0.11,1.65215724106,0.00080288941731,0.000804977162105,1.65220132049,1.65220132049,0.000804977162105,0.00080288941731,1.65215724106
0.115,1.69331765056,0.000848496282787,0.000850587013582,1.69336243947,1.69336243947,0.000850587013582,0.000848496282787,1.69331765056
0.12,1.7264939587,0.00089221215732,0.000894238387373,1.72653686967,1.72653686967,0.000894238387373,0.00089221215732,1.7264939587
0.125,1.75140304052,0.000932410641706,0.000934304394185,1.75144146535,1.75144146535,0.000934304394185,0.000932410641706,1.75140304052
0.13,1.76919144553,0.000967989624427,0.000969690874869,1.76922309188,1.76922309188,0.000969690874869,0.000967989624427,1.76919144553
0.135,1.78123623475,0.000997999228397,0.000999462999326,1.78125943413,1.78125943413,0.000999462999326,0.000997999228397,1.78123623475
0.14,1.7878051444,0.00102113443154,0.00102233573886,1.78781908974,1.78781908974,0.00102233573886,0.00102113443154,1.7878051444
0.145,1.78730321571,0.00103548487062,0.00103642159193,1.78730810942,1.78730810942,0.00103642159193,0.00103548487062,1.78730321571
0.15,1.77662659995,0.00103887261786,0.00103956619928,1.77662368318,1.77662368318,0.00103956619928,0.00103887261786,1.77662659995
0.155,1.75263957991,0.00102979073266,0.00103028395897,1.75263099645,1.75263099645,0.00103028395897,0.00102979073266,1.75263957991
0.16,1.71409714398,0.00100848867787,0.0010088398184,1.71408562071,1.71408562071,0.0010088398184,0.00100848867787,1.71409714398
0.165,1.66288285198,0.000977490649044,0.000977764805249,1.66287126404,1.66287126404,0.000977764805249,0.000977490649044,1.66288285198
0.17,1.60378698724,0.000941143912459,0.00094140419296,1.60377795335,1.60377795335,0.00094140419296,0.000941143912459,1.60378698724
0.175,1.54307140701,0.000904488165718,0.000904789547218,1.54306704648,1.54306704648,0.000904789547218,0.000904488165718,1.54307140701
0.18,1.48679687617,0.000872140234345,0.000872527357671,1.48679876485,1.48679876485,0.000872527357671,0.000872140234345,1.48679687617
0.185,1.43973210186,0.000847686699448,0.000848194919066,1.43974137275,1.43974137275,0.000848194919066,0.000847686699448,1.43973210186
0.19,1.40503126126,0.000833624852421,0.000834282950969,1.40504876455,1.40504876455,0.000834282950969,0.000833624852421,1.40503126126
0.195,1.38441805132,0.000831622184293,0.000832455316236,1.38444450764,1.38444450764,0.000832455316236,0.000831622184293,1.38441805132
0.2,1.37853646128,0.000842850946503,0.000843882922124,1.37857257345,1.37857257345,0.000843882922124,0.000842850946503,1.37853646128
0.205,1.38724774007,0.000868251882188,0.000869506335636,1.3872942507,1.3872942507,0.000869506335636,0.000868251882188,1.38724774007
0.21,1.40978934468,0.000908669190931,0.000910169359413,1.40984703508,1.40984703508,0.000910169359413,0.000908669190931,1.40978934468
0.215,1.44480236217,0.000964844753083,0.000966611615947,1.44487198883,1.44487198883,0.000966611615947,0.000964844753083,1.44480236217
0.22,1.49028792603,0.00103727907069,0.00103932761864,1.49037009153,1.49037009153,0.00103932761864,0.00103727907069,1.49028792603
0.225,1.54358865653,0.00112598199921,0.00112831559803,1.5436836191,1.5436836191,0.00112831559803,0.00112598199921,1.54358865653
0.23,1.60150291236,0.0012301580675,0.00123276137851,1.6016103563,1.6016103563,0.00123276137851,0.0012301580675,1.60150291236
0.235,1.66059406541,0.00134788566163,0.00135071736384,1.66071288117,1.66071288117,0.00135071736384,0.00134788566163,1.66059406541
0.24,1.71762224118,0.00147582302701,0.00147881037822,1.71775038579,1.71775038579,0.00147881037822,0.00147582302701,1.71762224118
0.245,1.76983977712,0.00160889327378,0.00161193091069,1.7699742855,1.7699742855,0.00161193091069,0.00160889327378,1.76983977712
0.25,1.81481123445,0.00173984777087,0.0017428028698,1.81494842298,1.81494842298,0.0017428028698,0.00173984777087,1.81481123445
0.255,1.84964811321,0.0018587831808,0.00186150842835,1.84978397558,1.84978397558,0.00186150842835,0.0018587831808,1.84964811321
0.26,1.87012549679,0.00195322517274,0.00195557997267,1.87025625885,1.87025625885,0.00195557997267,0.00195322517274,1.87012549679
0.265,1.87072468828,0.00200993735537,0.00201181513861,1.87084744908,1.87084744908,0.00201181513861,0.00200993735537,1.87072468828
0.27,1.84647363028,0.00201911546387,0.00202046970212,1.84658693675,1.84658693675,0.00202046970212,0.00201911546387,1.84647363028
0.275,1.79601077487,0.00197939536957,0.00198025211699,1.79611489904,1.79611489904,0.00198025211699,0.00197939536957,1.79601077487
0.28,1.72360217953,0.00189998365342,0.00190043191324,1.72369893605,1.72369893605,0.00190043191324,0.00189998365342,1.72360217953
0.285,1.6382118385,0.00179765437684,0.00179781865028,1.63830403219,1.63830403219,0.00179781865028,0.00179765437684,1.6382118385
0.29,1.55031133782,0.00169071023533,0.00169072029091,1.55040214416,1.55040214416,0.00169072029091,0.00169071023533,1.55031133782
0.295,1.46882820697,0.00159407469131,0.0015940455064,1.4689207531,1.4689207531,0.0015940455064,0.00159407469131,1.46882820697
0.3,1.39977248585,0.00151759720799,0.00151762219667,1.39986970675,1.39986970675,0.00151762219667,0.00151759720799,1.39977248585
0.305,1.34639669097,0.00146686019246,0.0014670137417,1.34650139052,1.34650139052,0.0014670137417,0.00146686019246,1.34639669097
0.31,1.31003081436,0.0014449086435,0.00144525274939,1.31014583186,1.31014583186,0.00144525274939,0.0014449086435,1.31003081436
0.315,1.29093399951,0.00145387147969,0.0014544630458,1.2910624142,1.2910624142,0.0014544630458,0.00145387147969,1.29093399951
0.32,1.28890057347,0.00149614573126,0.00149704298388,1.28904591688,1.28904591688,0.00149704298388,0.00149614573126,1.28890057347
0.325,1.30359772897,0.00157517451979,0.00157644200197,1.30376419412,1.30376419412,0.00157644200197,0.00157517451979,1.30359772897
0.33,1.33468986899,0.00169591901895,0.00169763079079,1.33488250618,1.33488250618,0.00169763079079,0.00169591901895,1.33468986899
0.335,1.38180203094,0.00186504336887,0.00186728360104,1.38202690333,1.38202690333,0.00186728360104,0.00186504336887,1.38180203094
0.34,1.44434678338,0.00209066352473,0.00209352276288,1.4446110195,1.4446110195,0.00209352276288,0.00209066352473,1.44434678338
0.345,1.52120449925,0.00238125162431,0.00238481574994,1.5215161174,1.5215161174,0.00238481574994,0.00238125162431,1.52120449925
0.35,1.61020564817,0.00274292781486,0.00274725557819,1.61057293699,1.61057293699,0.00274725557819,0.00274292781486,1.61020564817
0.355,1.70732267016,0.00317404733558,0.00317913271849,1.70775281285,1.70775281285,0.00317913271849,0.00317404733558,1.70732267016
0.36,1.8055148468,0.00365633395825,0.00366205485051,1.80601148396,1.80601148396,0.00366205485051,0.00365633395825,1.8055148468
0.365,1.89352751415,0.00414439909148,0.00415046857569,1.89408733063,1.89408733063,0.00415046857569,0.00414439909148,1.89352751415
0.37,1.95592248296,0.00456189899818,0.00456785905391,1.95653203499,1.95653203499,0.00456785905391,0.00456189899818,1.95592248296
0.375,1.97657779665,0.00481865032394,0.00482395633079,1.97721331218,1.97721331218,0.00482395633079,0.00481865032394,1.97657779665
0.38,1.94617154874,0.00485289690352,0.00485709056801,1.94680415138,1.94680415138,0.00485709056801,0.00485289690352,1.94617154874
0.385,1.86869723506,0.00467068307599,0.00467355444233,1.86930196178,1.86930196178,0.00467355444233,0.00467068307599,1.86869723506
0.39,1.76016038442,0.00434241078351,0.00434403210626,1.76072317223,1.76072317223,0.00434403210626,0.00434241078351,1.76016038442
0.395,1.64030836126,0.00395998924724,0.00396061894089,1.64082704943,1.64082704943,0.00396061894089,0.00395998924724,1.64030836126
0.4,1.52504672429,0.003596827509,0.00359678149486,1.52552762832,1.52552762832,0.00359678149486,0.003596827509,1.52504672429
0.405,1.42393349318,0.00329507706525,0.00329464401494,1.42438726799,1.42438726799,0.00329464401494,0.00329507706525,1.42393349318
0.41,1.34135629317,0.00307243981683,0.00307185129194,1.34179519058,1.34179519058,0.00307185129194,0.00307243981683,1.34135629317
0.415,1.27866631091,0.00293368759809,0.0029331219957,1.27910304726,1.27910304726,0.0029331219957,0.00293368759809,1.27866631091
0.42,1.23588407944,0.00287962411917,0.00287922404598,1.23633181969,1.23633181969,0.00287922404598,0.00287962411917,1.23588407944
0.425,1.21274987557,0.00291259681297,0.0029124892321,1.21322288219,1.21322288219,0.0029124892321,0.00291259681297,1.21274987557
0.43,1.20929689717,0.00303980021636,0.00304011592292,1.20981161394,1.20981161394,0.00304011592292,0.00303980021636,1.20929689717
0.435,1.22613682955,0.00327558633916,0.00327647860482,1.22671333659,1.22671333659,0.00327647860482,0.00327558633916,1.22613682955
0.44,1.26453908411,0.00364330345469,0.00364496608181,1.26520290307,1.26520290307,0.00364496608181,0.00364330345469,1.26453908411
0.445,1.32622690934,0.00417602770157,0.00417871036251,1.32701096851,1.32701096851,0.00417871036251,0.00417602770157,1.32622690934
0.45,1.41256895902,0.00491326188384,0.00491727367616,1.41351490617,1.41351490617,0.00491727367616,0.00491326188384,1.41256895902
0.455,1.52249547943,0.00588627529447,0.00589195263474,1.52365200973,1.52365200973,0.00589195263474,0.00588627529447,1.52249547943
0.46,1.64837509788,0.00707990976803,0.00708750424924,1.6497884408,1.6497884408,0.00708750424924,0.00707990976803,1.64837509788
0.465,1.77080934757,0.00836771231791,0.0083771611257,1.77250037699,1.77250037699,0.0083771611257,0.00836771231791,1.77080934757
0.47,1.85884387816,0.00947156501463,0.00948222685285,1.86077680872,1.86077680872,0.00948222685285,0.00947156501463,1.85884387816
0.475,1.885050714,0.010064536786,0.0100751949732,1.88712283921,1.88712283921,0.0100751949732,0.010064536786,1.885050714
0.48,1.84731170204,0.0100111229905,0.010020461589,1.84939259937,1.84939259937,0.010020461589,0.0100111229905,1.84731170204
0.485,1.76917836622,0.00946734099129,0.00947451881744,1.77116988284,1.77116988284,0.00947451881744,0.00946734099129,1.76917836622
0.49,1.67807249674,0.008715524473,0.00872033885695,1.67993483381,1.67993483381,0.00872033885695,0.008715524473,1.67807249674
0.495,1.59012746658,0.00797816615551,0.00798085363811,1.59186692613,1.59186692613,0.00798085363811,0.00797816615551,1.59012746658
0.5,1.51084317122,0.00737159716995,0.00737258188265,1.51249040863,1.51249040863,0.00737258188265,0.00737159716995,1.51084317122
0.505,1.44114126621,0.00694138256805,0.00694111860586,1.44273702459,1.44273702459,0.00694111860586,0.00694138256805,1.44114126621
0.51,1.38155752165,0.00670376469939,0.00670266788662,1.38314721782,1.38314721782,0.00670266788662,0.00670376469939,1.38155752165
0.515,1.33380629719,0.00667161220735,0.00667004467803,1.33544035661,1.33544035661,0.00667004467803,0.00667161220735,1.33380629719
0.52,1.30099118995,0.00686884242667,0.00686712586547,1.30272886791,1.30272886791,0.00686712586547,0.00686884242667,1.30099118995
0.525,1.28750517574,0.00734000364905,0.00733845102068,1.28942105182,1.28942105182,0.00733845102068,0.00734000364905,1.28750517574
0.53,1.29900574084,0.00815771913179,0.00815668308903,1.30119863446,1.30119863446,0.00815668308903,0.00815771913179,1.29900574084
0.535,1.34208772085,0.00942241847389,0.00942235657456,1.34469012148,1.34469012148,0.00942235657456,0.00942241847389,1.34208772085
0.54,1.42189606207,0.0112275911013,0.01122913206,1.4250742327,1.4250742327,0.01122913206,0.0112275911013,1.42189606207
0.545,1.53338407216,0.0135192761054,0.01352320036,1.53729702657,1.53729702657,0.01352320036,0.0135192761054,1.53338407216
0.55,1.64304698977,0.015784295388,0.0157911972649,1.64770948224,1.64770948224,0.0157911972649,0.015784295388,1.64304698977
0.555,1.68362181535,0.0169129119388,0.0169224298619,1.68871463918,1.68871463918,0.0169224298619,0.0169129119388,1.68362181535
0.56,1.61292549439,0.0161238951256,0.0161344146957,1.61787418584,1.61787418584,0.0161344146957,0.0161238951256,1.61292549439
0.565,1.47434047386,0.0140415350347,0.0140512933748,1.47873712597,1.47873712597,0.0140512933748,0.0140415350347,1.47434047386
0.57,1.34009669602,0.0118578031354,0.0118659201065,1.34389185977,1.34389185977,0.0118659201065,0.0118578031354,1.34009669602
0.575,1.2455010845,0.0102163719354,0.0102227345219,1.24885166391,1.24885166391,0.0102227345219,0.0102163719354,1.2455010845
0.58,1.19390051692,0.00924289234073,0.00924769689257,1.19701401933,1.19701401933,0.00924769689257,0.00924289234073,1.19390051692
0.585,1.17816650185,0.00889345022072,0.0088969442058,1.18124770038,1.18124770038,0.0088969442058,0.00889345022072,1.17816650185
0.59,1.19082761445,0.00913778876588,0.00914019260576,1.19408223887,1.19408223887,0.00914019260576,0.00913778876588,1.19082761445
0.595,1.22671808354,0.0100246908755,0.0100262026345,1.23037816747,1.23037816747,0.0100262026345,0.0100246908755,1.22671808354
0.6,1.28362670273,0.0117189639083,0.0117198036189,1.28798796539,1.28798796539,0.0117198036189,0.0117189639083,1.28362670273
0.605,1.36325361659,0.0145487500399,0.0145492410733,1.36872498838,1.36872498838,0.0145492410733,0.0145487500399,1.36325361659
0.61,1.47266923117,0.0190457150743,0.019046420594,1.47982163251,1.47982163251,0.019046420594,0.0190457150743,1.47266923117
0.615,1.62206199351,0.025768307839,0.025770211776,1.63157538156,1.63157538156,0.025770211776,0.025768307839,1.62206199351
0.62,1.80041314524,0.0340790315874,0.0340834696313,1.81253344804,1.81253344804,0.0340834696313,0.0340790315874,1.80041314524
0.625,1.9138562171,0.0394060481124,0.0394134145872,1.92700484791,1.92700484791,0.0394134145872,0.0394060481124,1.9138562171
0.63,1.83778613562,0.0362190484193,0.0362270697223,1.84873937284,1.84873937284,0.0362270697223,0.0362190484193,1.83778613562
0.635,1.63774683987,0.0279895883753,0.0279954907783,1.64508585822,1.64508585822,0.0279954907783,0.0279895883753,1.63774683987
0.64,1.45460835207,0.0210076890192,0.0210105950829,1.4591420739,1.4591420739,0.0210105950829,0.0210076890192,1.45460835207
0.645,1.33843170017,0.0170603758675,0.0170604708465,1.34133993517,1.34133993517,0.0170604708465,0.0170603758675,1.33843170017
0.65,1.29750192396,0.0160367839887,0.0160344006728,1.29974393748,1.29974393748,0.0160344006728,0.0160367839887,1.29750192396
0.655,1.35380199828,0.0183927267043,0.018388432858,1.35644116409,1.35644116409,0.018388432858,0.0183927267043,1.35380199828
0.66,1.55111408689,0.0258190105607,0.0258159511847,1.55631241666,1.55631241666,0.0258159511847,0.0258190105607,1.55111408689
0.665,1.63247101842,0.0312388531297,0.0312485171656,1.64254385976,1.64254385976,0.0312485171656,0.0312388531297,1.63247101842
0.67,1.15134536638,0.017489692958,0.0175084738745,1.16004944874,1.16004944874,0.0175084738745,0.017489692958,1.15134536638
0.675,0.859910485566,0.00773162731406,0.0077477703323,0.865351628004,0.865351628004,0.0077477703323,0.00773162731406,0.859910485566
0.68,0.765028870931,0.00407461483857,0.0040876544437,0.768757711131,0.768757711131,0.0040876544437,0.00407461483857,0.765028870931
0.685,0.738586351148,0.00259743445943,0.00260849376593,0.741476357751,0.741476357751,0.00260849376593,0.00259743445943,0.738586351148
0.69,0.740064110292,0.00192768513689,0.00193759866003,0.74254120319,0.74254120319,0.00193759866003,0.00192768513689,0.740064110292
0.695,0.75685857792,0.00161668359781,0.00162603144018,0.759165393823,0.759165393823,0.00162603144018,0.00161668359781,0.75685857792
0.7,0.784134835182,0.00150271107865,0.00151194927015,0.786444011031,0.786444011031,0.00151194927015,0.00150271107865,0.784134835182
0.705,0.819171967409,0.00152847626693,0.00153803257635,0.821641428996,0.821641428996,0.00153803257635,0.00152847626693,0.819171967409
0.71,0.859426409148,0.00168635531491,0.00169671275414,0.862238570157,0.862238570157,0.00169671275414,0.00168635531491,0.859426409148
0.715,0.901688040777,0.00200558705645,0.00201738762334,0.905094983819,0.905094983819,0.00201738762334,0.00200558705645,0.901688040777
0.72,0.941762141005,0.00256156097072,0.00257577764655,0.946160842612,0.946160842612,0.00257577764655,0.00256156097072,0.941762141005
0.725,0.974705353324,0.00351129950189,0.00352957371932,0.980791384728,0.980791384728,0.00352957371932,0.00351129950189,0.974705353324
0.73,0.995817039612,0.00517844603826,0.00520380978113,1.00493694248,1.00493694248,0.00520380978113,0.00517844603826,0.995817039612
0.735,1.00265908103,0.00820367366937,0.00824205521538,1.01763031728,1.01763031728,0.00824205521538,0.00820367366937,1.00265908103
0.74,0.998173454934,0.0133191242271,0.0133810029226,1.02439024442,1.02439024442,0.0133810029226,0.0133191242271,0.998173454934
0.745,0.981656378881,0.0179298996479,0.0180207366966,1.02058001647,1.02058001647,0.0180207366966,0.0179298996479,0.981656378881
0.75,0.92422576587,0.015258783908,0.0153451935571,0.955239529105,0.955239529105,0.0153451935571,0.015258783908,0.92422576587
0.755,0.867623201984,0.00913329204462,0.00918522013758,0.883429316789,0.883429316789,0.00918522013758,0.00913329204462,0.867623201984
0.76,0.822358774958,0.00511513248809,0.00514402049655,0.830463038923,0.830463038923,0.00514402049655,0.00511513248809,0.822358774958
0.765,0.780301416779,0.0030394419594,0.00305684403799,0.784926771816,0.784926771816,0.00305684403799,0.0030394419594,0.780301416779
0.77,0.742783381616,0.00194633785218,0.00195781630942,0.745687490744,0.745687490744,0.00195781630942,0.00194633785218,0.742783381616
0.775,0.711780518191,0.00133189012287,0.00134006181957,0.713747408453,0.713747408453,0.00134006181957,0.00133189012287,0.711780518191
0.78,0.68846872915,0.000964174323396,0.000970364407989,0.689884725869,0.689884725869,0.000970364407989,0.000964174323396,0.68846872915
0.785,0.673444244932,0.00073237291039,0.000737307947791,0.674516730872,0.674516730872,0.000737307947791,0.00073237291039,0.673444244932
0.79,0.667008955539,0.000580069345683,0.000584176773515,0.667857283033,0.667857283033,0.000584176773515,0.000580069345683,0.667008955539
0.795,0.669352936526,0.000476726313741,0.000480273295871,0.670049814895,0.670049814895,0.000480273295871,0.000476726313741,0.669352936526
0.8,0.680635345526,0.000404888733486,0.00040805116094,0.68122719677,0.68122719677,0.00040805116094,0.000404888733486,0.680635345526
0.805,0.700970155835,0.000354074727177,0.000356973511956,0.701487766798,0.701487766798,0.000356973511956,0.000354074727177,0.700970155835
0.81,0.730307580187,0.000317672907895,0.00032039377088,0.730771938221,0.730771938221,0.00032039377088,0.000317672907895,0.730307580187
0.815,0.76818774946,0.000291267805072,0.000293872032823,0.768613321601,0.768613321601,0.000293872032823,0.000291267805072,0.76818774946
0.82,0.813345838423,0.00027168182929,0.000274211632657,0.81374240772,0.81374240772,0.000274211632657,0.00027168182929,0.813345838423
0.825,0.863195578375,0.000256407667733,0.000258888113855,0.863569236865,0.863569236865,0.000258888113855,0.000256407667733,0.863195578375
0.83,0.913348290365,0.000243296753913,0.000245735764332,0.91370197814,0.91370197814,0.000245735764332,0.000243296753913,0.913348290365
0.835,0.957535167339,0.000230470929393,0.000232859098547,0.957869092444,0.957869092444,0.000232859098547,0.000230470929393,0.957535167339
0.84,0.988438505511,0.000216449965374,0.000218762393956,0.988750761285,0.988750761285,0.000218762393956,0.000216449965374,0.988438505511
0.845,0.999654614583,0.000200418465329,0.000202620404765,0.999942188314,0.999942188314,0.000202620404765,0.000200418465329,0.999654614583
0.85,0.988126879176,0.00018243143266,0.000184487461974,0.988386943829,0.988386943829,0.000184487461974,0.00018243143266,0.988126879176
0.855,0.955562220393,0.000163335316926,0.00016521892861,0.955793278872,0.955793278872,0.00016521892861,0.000163335316926,0.955562220393
0.86,0.907754454951,0.000144377080478,0.000146076609893,0.907956884213,0.907956884213,0.000146076609893,0.000144377080478,0.907754454951
0.865,0.852306233203,0.000126726577967,0.000128245639785,0.852482121388,0.852482121388,0.000128245639785,0.000126726577967,0.852306233203
0.87,0.796287720546,0.000111171165791,0.000112524977804,0.796440268929,0.796440268929,0.000112524977804,0.000111171165791,0.796287720546
0.875,0.744941522287,9.80594637147e-05,9.92698399159e-05,0.745074384009,0.745074384009,9.92698399159e-05,9.80594637147e-05,0.744941522287
0.88,0.701507819788,8.7405278422e-05,8.84963826055e-05,0.701624605837,0.701624605837,8.84963826055e-05,8.7405278422e-05,0.701507819788
0.885,0.667674451731,7.90326185796e-05,8.00282397397e-05,0.667778456614,0.667778456614,8.00282397397e-05,7.90326185796e-05,0.667674451731
0.89,0.644175630535,7.26932515334e-05,7.36154669688e-05,0.644269731251,0.644269731251,7.36154669688e-05,7.26932515334e-05,0.644175630535
0.895,0.631292976788,6.81396031766e-05,6.90083853794e-05,0.631379636366,0.631379636366,6.90083853794e-05,6.81396031766e-05,0.631292976788
0.9,0.62919155819,6.51605710957e-05,6.59939142907e-05,0.629272878415,0.629272878415,6.59939142907e-05,6.51605710957e-05,0.62919155819
0.905,0.638099278876,6.35925443533e-05,6.44067997907e-05,0.638177066315,0.638177066315,6.44067997907e-05,6.35925443533e-05,0.638099278876
0.91,0.658343143466,6.33141184118e-05,6.41243180403e-05,0.65841896676,0.65841896676,6.41243180403e-05,6.33141184118e-05,0.658343143466
0.915,0.690225334377,6.42271671663e-05,6.50471469136e-05,0.690300556752,0.690300556752,6.50471469136e-05,6.42271671663e-05,0.690225334377
0.92,0.733676695237,6.62215631249e-05,6.70636699596e-05,0.733752465873,0.733752465873,6.70636699596e-05,6.62215631249e-05,0.733676695237
0.925,0.78759143926,6.9117858817e-05,6.9991970171e-05,0.787668624263,0.787668624263,6.9991970171e-05,6.9117858817e-05,0.78759143926
0.93,0.848794953993,7.25867650882e-05,7.34983617309e-05,0.848873991089,0.848873991089,7.34983617309e-05,7.25867650882e-05,0.848794953993
0.935,0.910873814989,7.6066667013e-05,7.70140008638e-05,0.910954503381,0.910954503381,7.70140008638e-05,7.6066667013e-05,0.910873814989
0.94,0.963725585349,7.87471516386e-05,7.97184120222e-05,0.963806892717,0.963806892717,7.97184120222e-05,7.87471516386e-05,0.963725585349
0.945,0.995285737091,7.97238245761e-05,8.06964452018e-05,0.995365797903,0.995365797903,8.06964452018e-05,7.97238245761e-05,0.995285737091
0.95,0.996101888827,7.83553229552e-05,7.92997615068e-05,0.996178363719,0.996178363719,7.92997615068e-05,7.83553229552e-05,0.996101888827
0.955,0.964443505795,7.46251929573e-05,7.55128965734e-05,0.964514244827,0.964514244827,7.55128965734e-05,7.46251929573e-05,0.964443505795
0.96,0.907561149894,6.91837512167e-05,6.99951281572e-05,0.907624804321,0.907624804321,6.99951281572e-05,6.91837512167e-05,0.907561149894
0.965,0.837759645595,6.30087504633e-05,6.37366047011e-05,0.837815883113,0.837815883113,6.37366047011e-05,6.30087504634e-05,0.837759645595
0.97,0.766906351922,5.69863361144e-05,5.76341606863e-05,0.766955665726,0.766955665726,5.76341606863e-05,5.69863361144e-05,0.766906351922
0.975,0.703273450493,5.16958108981e-05,5.22736825107e-05,0.703316803422,0.703316803422,5.22736825107e-05,5.16958108981e-05,0.703273450493
0.98,0.651286620909,4.7416084714e-05,4.79368764723e-05,0.651325139229,0.651325139229,4.79368764723e-05,4.7416084714e-05,0.651286620909
0.985,0.612706557884,4.42296924797e-05,4.47066871178e-05,0.612741348887,0.612741348887,4.47066871178e-05,4.42296924797e-05,0.612706557884
0.99,0.587944395164,4.21268078841e-05,4.25726104087e-05,0.587976470746,0.587976470746,4.25726104087e-05,4.21268078841e-05,0.587944395164
0.995,0.577008056813,4.10759379348e-05,4.1502225174e-05,0.57703832148,0.57703832148,4.1502225174e-05,4.10759379348e-05,0.577008056813
1,0.580052925885,4.10629384144e-05,4.14806381975e-05,0.580082195517,0.580082195517,4.14806381975e-05,4.10629384144e-05,0.580052925885
