epoch,E_hartree,var_EL,acceptance,mc_step,grad_norm,lr,elapsed_s
1,-2.8941427808441555,0.06122095132835527,0.504638671875,0.30434782608695654,0.04793382664302016,0.003999997655969437,0.8317000865936279
2,-2.9034099443342107,0.055454090670450776,0.490478515625,0.30434782608695654,0.20003748201680716,0.003999990623883531,1.690894365310669
3,-2.8946394146414542,0.04603755189546036,0.5018310546875,0.30434782608695654,0.0596731704047765,0.003999978903759633,2.5351126194000244
4,-2.899722485535149,0.05578428262938827,0.51708984375,0.30434782608695654,0.11338097016883804,0.0039999624956266605,3.3773810863494873
5,-2.8957650592816617,0.05031991315932378,0.4967041015625,0.30434782608695654,0.11611980333542368,0.0039999413995251,4.188636541366577
6,-2.8937599383191284,0.045273899838860196,0.5074462890625,0.30434782608695654,0.04985343365497314,0.0039999156155070045,5.020676851272583
7,-2.9053890216330625,0.0478596463139469,0.50732421875,0.30434782608695654,0.03468600533500987,0.003999885143635992,5.857222557067871
8,-2.9030037458028706,0.042237694967413746,0.48974609375,0.30434782608695654,0.08308062826831797,0.00399984998398725,6.599621295928955
9,-2.899547399914812,0.0393895339535927,0.4971923828125,0.30434782608695654,0.08578543103743903,0.0039998101366475304,7.367017030715942
10,-2.895992352573941,0.03481823225124838,0.49853515625,0.30434782608695654,0.06000746914834007,0.003999765601715154,8.156357049942017
11,-2.9047883731789685,0.039096846886869964,0.4942626953125,0.30434782608695654,0.025318023367823926,0.003999716379300005,8.898319721221924
12,-2.9151465808566908,0.04182078789374381,0.50048828125,0.30434782608695654,0.05877892055157976,0.003999662469523535,9.636276245117188
13,-2.901724873230201,0.03407514251454109,0.50341796875,0.30434782608695654,0.045465325825646226,0.003999603872518762,10.25950026512146
14,-2.8965396666274743,0.028433527320665626,0.5064697265625,0.30434782608695654,0.03438627885061429,0.003999540588430267,10.870177745819092
15,-2.8975850994434857,0.02505292332373328,0.4989013671875,0.30434782608695654,0.04052865185474439,0.003999472617414198,11.510609865188599
16,-2.903732682055232,0.023992914954545096,0.4874267578125,0.30434782608695654,0.04105768334016518,0.003999399959638267,12.160831451416016
17,-2.9020617273986886,0.02479568320700281,0.5015869140625,0.30434782608695654,0.06119431866464944,0.003999322615281749,12.7693030834198
18,-2.897479131000468,0.02127303858778103,0.4993896484375,0.30434782608695654,0.06445782789829457,0.003999240584535484,13.423816680908203
19,-2.8973124263811076,0.01515670885874767,0.5028076171875,0.30434782608695654,0.06641809902297714,0.003999153867601874,14.071263074874878
20,-2.903140127268414,0.01580538313453286,0.5037841796875,0.30434782608695654,0.08811185015732521,0.003999062464694885,14.71023416519165
21,-2.901783959558442,0.03086552863705276,0.498046875,0.30434782608695654,0.18076869640896226,0.003998966376040045,15.379993677139282
22,-2.9004463228996573,0.014915970729494838,0.5006103515625,0.30434782608695654,0.05087634493398567,0.003998865601874443,16.085120677947998
23,-2.904661078212771,0.019629810808802065,0.4854736328125,0.30434782608695654,0.16432729230110704,0.003998760142446729,16.728362321853638
24,-2.9008956290284234,0.013639810966681388,0.4957275390625,0.30434782608695654,0.07623371862547386,0.003998649998017113,17.32762384414673
25,-2.903193357767633,0.01781179966654665,0.4891357421875,0.30434782608695654,0.13492582534584233,0.0039985351688573674,17.92826795578003
26,-2.902242764578098,0.01788805238203236,0.500244140625,0.30434782608695654,0.14419888806866168,0.00399841565525082,18.559719800949097
27,-2.900534154986599,0.012056711514142079,0.4969482421875,0.30434782608695654,0.03949247987620024,0.003998291457492359,19.173497676849365
28,-2.9042952342500055,0.014426809326831325,0.5008544921875,0.30434782608695654,0.10491197940716437,0.00399816257588843,19.811922788619995
29,-2.9004893685406836,0.01484458646148036,0.490966796875,0.30434782608695654,0.10916686336800485,0.003998029010757036,20.457821369171143
30,-2.9015937191471695,0.012761282981909752,0.503173828125,0.30434782608695654,0.07730254201703783,0.003997890762427736,21.141308546066284
31,-2.904303873193644,0.01178727291381508,0.508056640625,0.30434782608695654,0.1147636507403251,0.003997747831241643,21.800233125686646
32,-2.9017621079239433,0.011128788033911057,0.489013671875,0.30434782608695654,0.0739496424516455,0.003997600217551425,22.43245029449463
33,-2.903226767961977,0.011923919014504781,0.5076904296875,0.30434782608695654,0.08241002649400611,0.0039974479217213055,23.054922103881836
34,-2.9052250912222277,0.01385295810608903,0.500244140625,0.30434782608695654,0.1256935683128834,0.003997290944127059,23.675496339797974
35,-2.9049311654850554,0.01577298373061603,0.4908447265625,0.30434782608695654,0.1608576725383566,0.003997129285156013,24.317477226257324
36,-2.9062005114695637,0.015176276939811066,0.4951171875,0.30434782608695654,0.1091627422380815,0.0039969629452070434,24.94304323196411
37,-2.902818169287065,0.023094498416568972,0.4901123046875,0.30434782608695654,0.526206091329296,0.003996791924690577,25.591869115829468
38,-2.903165147572387,0.04575573706760486,0.4893798828125,0.30434782608695654,1.0690985934808952,0.003996616224028592,26.17935013771057
