epoch,E_hartree,var_EL,acceptance,mc_step,grad_norm,lr,elapsed_s
1,-0.9654929166016526,0.21382802305272444,0.5352783203125,0.5323062499999999,0.14158854821693426,0.004999976081356013,1.0736312866210938
2,-0.9739229117970449,0.2053204534773489,0.531494140625,0.5323062499999999,0.11904914569120126,0.004999904325905819,2.0986745357513428
3,-0.9903302315287044,0.12677193682447213,0.535400390625,0.5323062499999999,0.10053110583666086,0.00499978473509472,3.1165976524353027
4,-0.9718195702279855,0.19230864590972246,0.53564453125,0.5323062499999999,0.12868896430826712,0.004999617311331514,4.100626707077026
5,-0.9646927421468887,0.22815953384010013,0.516357421875,0.5323062499999999,0.1579397151887797,0.004999402057988454,5.087693691253662
6,-0.9663458056524006,0.2773752936383746,0.53662109375,0.5323062499999999,0.16467791568739049,0.004999138979401177,6.137696266174316
7,-0.9715178972371024,0.27587427950548843,0.537841796875,0.5323062499999999,0.15471648940453822,0.004998828080868614,7.2475738525390625
8,-0.9867405881015547,0.1952426337297605,0.527099609375,0.5323062499999999,0.1181594627421159,0.00499846936865289,8.19544792175293
9,-0.9829326904249218,0.16531992210508759,0.5284423828125,0.5323062499999999,0.0871671172559103,0.004998062849979191,9.135497093200684
10,-0.9854661626461565,0.14022868527732535,0.5430908203125,0.5323062499999999,0.08761751664408965,0.004997608533035624,10.031941413879395
11,-0.977536756411201,0.20694329374404957,0.5245361328125,0.5323062499999999,0.1489184524475482,0.0049971064269730475,10.993486881256104
12,-0.9793190580050184,0.2024659395838116,0.527587890625,0.5323062499999999,0.12813010727049517,0.004996556541904889,11.954984426498413
13,-0.9693127411742792,0.25944668457170517,0.532958984375,0.5323062499999999,0.15289411140522552,0.004995958888906943,12.88721227645874
14,-0.9909339663229102,0.17513287282613252,0.533447265625,0.5323062499999999,0.10028051355842091,0.004995313480017146,13.863976240158081
15,-0.9841679521300788,0.17393676932408034,0.5272216796875,0.5323062499999999,0.1120041109701857,0.004994620328235335,14.807206869125366
16,-0.9872097669263997,0.17839887664923196,0.5284423828125,0.5323062499999999,0.12188999434140176,0.004993879447522983,15.790643453598022
17,-0.9809228994682364,0.14251050793945566,0.5281982421875,0.5323062499999999,0.11699964253393585,0.004993090852802921,16.72963285446167
18,-0.9644503378244547,0.2153822555895785,0.5211181640625,0.5323062499999999,0.14824196605081918,0.004992254559959036,17.673279523849487
19,-0.9888346536574675,0.15270927792081074,0.5269775390625,0.5323062499999999,0.09568195843246308,0.004991370585835955,18.605815649032593
20,-0.9916424461232132,0.16878138574782053,0.5250244140625,0.5323062499999999,0.10687622690210803,0.004990438948238695,19.584391355514526
21,-0.986672990154742,0.15445693927894233,0.531494140625,0.5323062499999999,0.09189431934563153,0.004989459665932317,20.495442628860474
22,-0.9762908822262681,0.15810399583722665,0.52880859375,0.5323062499999999,0.11505152398635332,0.004988432758641541,21.527602195739746
23,-1.0031729544260015,0.09846817217867726,0.5245361328125,0.5323062499999999,0.06489416993790595,0.0049873582470503506,22.540947914123535
24,-0.9781242451715941,0.11835268816265666,0.5294189453125,0.5323062499999999,0.10587879195342424,0.004986236152801574,23.562698364257812
