time_s,FID_real,FID_imag,FID_abs,Hahn_real,Hahn_imag,Hahn_abs,CPMG1_real,CPMG1_imag,CPMG1_abs,CPMG4_real,CPMG4_imag,CPMG4_abs,CPMG16_real,CPMG16_imag,CPMG16_abs,CPMG64_real,CPMG64_imag,CPMG64_abs,UDD1_real,UDD1_imag,UDD1_abs,UDD4_real,UDD4_imag,UDD4_abs,UDD16_real,UDD16_imag,UDD16_abs,UDD64_real,UDD64_imag,UDD64_abs
9.35248447823e-06,0.952422308984,0.219902355778,0.977479053856,0.982580959916,-5.44583707081e-09,0.982580959916,0.982580959916,-5.44583707081e-09,0.982580959916,0.996467061118,1.18466328144e-05,0.996467061188,0.999531208213,-1.18549347116e-10,0.999531208213,0.999532480563,-8.49578148355e-14,0.999532480563,0.982580959916,-5.44584026435e-09,0.982580959916,0.996239889184,-6.68005816144e-06,0.996239889207,0.999532485086,-3.36779340375e-15,0.999532485086,0.999532485099,1.74157160153e-13,0.999532485099
1.06155906361e-05,0.941943639259,0.248366009431,0.974137307663,0.978549098157,-6.86071079315e-09,0.978549098157,0.978549098157,-6.86071079315e-09,0.978549098157,0.995357384743,1.80231699987e-05,0.995357384906,0.999467030778,-5.09844274098e-10,0.999467030778,0.999469353335,-1.21375833691e-13,0.999469353335,0.978549098157,-6.86070865704e-09,0.978549098157,0.995168390951,-8.21061816367e-06,0.995168390985,0.999469360871,5.91618413238e-14,0.999469360871,0.99946936131,-2.16915368344e-14,0.99946936131
1.20492864561e-05,0.928387662913,0.280002912454,0.969693396714,0.974859854156,-2.55411333719e-09,0.974859854156,0.974859854156,-2.55411333719e-09,0.974859854156,0.994310945104,7.3512045492e-06,0.994310945131,0.99939426171,-1.45822058002e-10,0.99939426171,0.999397705873,-3.53268797905e-14,0.999397705873,0.974859854156,-2.55410724486e-09,0.974859854156,0.993594287287,1.84136400791e-05,0.993594287458,0.999397701663,1.78319531367e-14,0.999397701663,0.999397717126,3.04869970634e-14,0.999397717126
1.36766110409e-05,0.910397422789,0.314788689191,0.963283647875,0.972600829857,6.24343547854e-09,0.972600829857,0.972600829857,6.24343547854e-09,0.972600829857,0.992613308451,-4.1843977276e-06,0.99261330846,0.99931055404,-8.79168424381e-11,0.99931055404,0.999316384648,-1.45606095117e-13,0.999316384648,0.972600829857,6.24343809059e-09,0.972600829857,0.990774151932,0.000100260918786,0.990774157005,0.999315970315,6.46377057877e-14,0.999315970315,0.999316403211,-2.71646087457e-14,0.999316403211
1.55237150554e-05,0.886502027504,0.352516976705,0.954019949285,0.972809887912,5.1231375472e-09,0.972809887912,0.972809887912,5.1231375472e-09,0.972809887912,0.989763503023,3.64306472856e-05,0.989763503694,0.999209679008,2.41928350915e-09,0.999209679008,0.999224076051,3.09461032863e-13,0.999224076051,0.972809887912,5.12314862851e-09,0.972809887912,0.986340808577,0.000140371487509,0.986340818566,0.999215313763,1.32038232325e-14,0.999215313763,0.999224115405,3.81773046199e-15,0.999224115405
1.762028096e-05,0.855222285559,0.39274075965,0.941090039266,0.976095094728,-3.80791818051e-09,0.976095094728,0.976095094728,-3.80791818051e-09,0.976095094728,0.984313437589,4.51172991715e-05,0.984313438623,0.999107505774,-5.10006083882e-09,0.999107505774,0.999119339321,-8.33516830293e-13,0.999119339321,0.976095094728,-3.80792496951e-09,0.976095094728,0.978732717245,-1.46402077828e-05,0.978732717355,0.999004225642,3.66487224146e-14,0.999004225642,0.999119373934,5.8870218385e-14,0.999119373934
2e-05,0.815686462508,0.435081808006,0.924467730521,0.981762031228,4.39349546424e-11,0.981762031228,0.981762031228,4.39349546424e-11,0.981762031228,0.974744859854,-0.000112115597186,0.974744866302,0.998932973358,4.26628492201e-08,0.998932973358,0.999000358808,6.26502570799e-12,0.999000358808,0.981762031228,4.39502266471e-11,0.981762031228,0.967862363498,-0.000430768704838,0.96786245936,0.998175767039,3.55611544586e-12,0.998175767039,0.999000499837,1.34848413252e-15,0.999000499837
2.2701113615e-05,0.768860080523,0.480012631451,0.906398339459,0.986161630151,-1.74931871172e-10,0.986161630151,0.986161630151,-1.74931871172e-10,0.986161630151,0.960704226852,-0.000576876391561,0.960704400051,0.998746479347,-1.11063018688e-07,0.998746479347,0.998865386004,-1.26863037876e-11,0.998865386004,0.986161630151,-1.74942871433e-10,0.986161630151,0.951759655066,-0.000849861658716,0.951760034503,0.995916994656,1.29200920398e-10,0.995916994656,0.998865588255,-3.60338356633e-14,0.998865588255
2.5767027968e-05,0.712802803916,0.526235639103,0.886008908043,0.987712015223,-8.69986524459e-11,0.987712015223,0.987712015223,-8.69986524459e-11,0.987712015223,0.932900937048,0.000443331619243,0.932901042388,0.998579817294,2.99590901341e-08,0.998579817294,0.998712378802,3.91412215304e-12,0.998712378802,0.987712015223,-8.69994881283e-11,0.987712015223,0.930072079228,0.000222820351953,0.930072105919,0.991785069547,-1.90065264111e-09,0.991785069547,0.998712478174,7.72012989129e-14,0.998712478174
2.92470114711e-05,0.641218218377,0.568607562691,0.857015381384,0.989873640237,1.23681093504e-09,0.989873640237,0.989873640237,1.23681093504e-09,0.989873640237,0.901054129321,0.000647505463065,0.901054361972,0.994717527985,7.77463587444e-08,0.994717527985,0.998538222758,8.83468636636e-12,0.998538222758,0.989873640237,1.23681376455e-09,0.989873640237,0.916105234425,-3.99115709657e-05,0.916105235294,0.992120830803,-3.02214491734e-08,0.992120830803,0.998538718144,7.21327653676e-14,0.998538718144
3.31969865153e-05,0.553453893015,0.603499064498,0.818854280409,0.99101723405,6.69335533154e-09,0.99101723405,0.99101723405,6.69335533154e-09,0.99101723405,0.903401735426,-5.35705427505e-05,0.903401737014,0.984790092165,1.25626180552e-05,0.984790092245,0.998340641384,1.40664217985e-10,0.998340641384,0.99101723405,6.69335537071e-09,0.99101723405,0.938181094008,0.00045865292205,0.93818120612,0.983614849937,6.80875615134e-07,0.983614849937,0.998341527466,-5.51007922341e-14,0.998341527466
3.76804281279e-05,0.453607572785,0.630521361463,0.776734843656,0.983251853999,2.50437804128e-09,0.983251853999,0.983251853999,2.50437804128e-09,0.983251853999,0.943615941089,0.000587520786845,0.943616123992,0.993509566102,-2.05489582886e-06,0.993509566104,0.998116271381,4.24801734404e-11,0.998116271381,0.983251853999,2.50437049621e-09,0.983251853999,0.96813727366,0.000153196799202,0.968137285781,0.985483923042,-3.1804061439e-06,0.985483923048,0.998117752252,1.8790122173e-14,0.998117752252
4.27693839996e-05,0.341461168122,0.645536718489,0.730283085011,0.974524144934,2.62712036447e-10,0.974524144934,0.974524144934,2.62712036447e-10,0.974524144934,0.965769655493,-7.01013972793e-07,0.965769655493,0.97330764931,-7.53818460246e-07,0.973307649311,0.997862947717,7.96548787668e-12,0.997862947717,0.974524144934,2.62713745473e-10,0.974524144934,0.95135398204,0.000192097019551,0.951354001434,0.985865936321,-1.0013105231e-06,0.985865936322,0.9978638157,5.58847475986e-14,0.9978638157
4.8545632271e-05,0.214963021793,0.630848289838,0.666467302672,0.987790393725,-7.51974588887e-09,0.987790393725,0.987790393725,-7.51974588887e-09,0.987790393725,0.929269432779,4.56112897343e-05,0.929269433898,0.968664180335,2.26066523718e-05,0.968664180599,0.997571360146,-1.35536831561e-09,0.997571360146,0.987790393725,-7.51974326553e-09,0.987790393725,0.926828480929,2.15257749218e-05,0.926828481179,0.955199687805,-1.49173100493e-05,0.955199687922,0.997575661856,-8.23900688724e-14,0.997575661856
5.51019956847e-05,0.0868865610892,0.594841428193,0.601153557083,0.989074738595,-7.45963952598e-09,0.989074738595,0.989074738595,-7.45963952598e-09,0.989074738595,0.960847569238,-1.3361374514e-05,0.960847569331,0.99191301676,-7.91462465247e-06,0.991913016792,0.997242149467,-4.05043587489e-10,0.997242149467,0.989074738595,-7.45962987421e-09,0.989074738595,0.974701863173,1.84561606705e-05,0.974701863347,0.95338191968,0.000164197325505,0.95338193382,0.997248692015,4.68723239331e-14,0.997248692015
6.25438332226e-05,-0.0345974787124,0.519416751904,0.52056771672,0.982951205292,5.87771241385e-10,0.982951205292,0.982951205292,5.87771241385e-10,0.982951205292,0.952910609908,-0.000796294693509,0.952910942618,0.966307422355,-3.81993670588e-06,0.966307422363,0.996860647348,8.50744441313e-10,0.996860647348,0.982951205292,5.87775663611e-10,0.982951205292,0.96982126172,0.000205927428728,0.969821283583,0.952233227681,-0.00101447346511,0.952233768072,0.996877462512,-1.91000930402e-13,0.996877462512
7.09907331951e-05,-0.134281255808,0.417104560233,0.438186797871,0.96620633674,-1.95020845086e-08,0.96620633674,0.96620633674,-1.95020845086e-08,0.96620633674,0.98556532073,-3.55018037206e-05,0.985565321369,0.885165903278,6.70085793624e-06,0.885165903303,0.996427245035,1.08084768272e-09,0.996427245035,0.96620633674,-1.9502078508e-08,0.96620633674,0.953034821135,0.000116375547436,0.95303482824,0.891108688261,0.004567490142,0.891120393808,0.996026483513,-7.45251514642e-15,0.996026483513
8.05784349937e-05,-0.193328131933,0.285719114024,0.344979968571,0.981981270531,-2.72366214199e-08,0.981981270531,0.981981270531,-2.72366214199e-08,0.981981270531,0.898783708909,6.87423639036e-05,0.898783711538,0.977912653786,4.85495131586e-05,0.977912654991,0.995921577988,-1.65040613066e-08,0.995921577988,0.981981270531,-2.72366176903e-08,0.981981270531,0.905377320997,0.000295342622324,0.905377369169,0.709987295481,0.000855930563275,0.709987811418,0.991893497852,-1.05562897388e-13,0.991893497852
9.14610103855e-05,-0.198767330124,0.15085750999,0.24953244247,0.979173818305,-1.87943068131e-09,0.979173818305,0.979173818305,-1.87943068131e-09,0.979173818305,0.969393314209,-7.74571286694e-06,0.969393314239,0.849003070038,-0.00184368473561,0.849005071898,0.995344234633,-8.68806269925e-08,0.995344234633,0.979173818305,-1.87942874933e-09,0.979173818305,0.956256718315,-0.00012775003675,0.956256726848,0.735756892589,0.00122535465605,0.735757912962,0.965188720103,-2.12024353088e-14,0.965188720103
