probe_ev,g0.002_T,g0.002_R,g0.002_A,g0.009_T,g0.009_R,g0.009_A,g0.022_T,g0.022_R,g0.022_A,g0.040_T,g0.040_R,g0.040_A
0.0970833333333,1.44915988879e-05,0.999985413666,9.47351583847e-08,1.50474559953e-05,0.999983012883,1.93966126372e-06,1.8241925883e-05,0.999969466878,1.22911964128e-05,3.01329350986e-05,0.999921596559,4.82705061261e-05
0.0975,1.4720166795e-05,0.999985182922,9.69114244409e-08,1.52888844905e-05,0.99998272655,1.98456522582e-06,1.85605061942e-05,0.999968851864,1.25876298135e-05,3.07799319115e-05,0.999919639883,4.95801847259e-05
0.0979166666667,1.49526269276e-05,0.999984948228,9.91450826993e-08,1.55345477011e-05,0.999982434786,2.03066632432e-06,1.88854991123e-05,0.999968222073,1.28924281559e-05,3.14443740934e-05,0.999917622483,5.09331432323e-05
0.0983333333333,1.51890622047e-05,0.9999847095,1.0143792839e-07,1.57845393808e-05,0.999982137458,2.07800249208e-06,1.92170722441e-05,0.999967577052,1.32058754461e-05,3.21268857214e-05,0.999915541964,5.23311505708e-05
0.09875,1.54295577423e-05,0.99998446665,1.03791819916e-07,1.60389558806e-05,0.999981834431,2.12661306642e-06,1.955539875e-05,0.999966916334,1.3528267089e-05,3.28281191558e-05,0.999913395818,5.37760630429e-05
0.0991666666667,1.56742009228e-05,0.99998421959,1.06208686068e-07,1.62978962357e-05,0.999981525565,2.17653884882e-06,1.99006575675e-05,0.999966239432,1.38599104209e-05,3.35487565961e-05,0.999911181414,5.52698294246e-05
0.0995833333333,1.59230814671e-05,0.999983968228,1.08690525358e-07,1.65614622548e-05,0.999981210716,2.22782216996e-06,2.02530336456e-05,0.999965545841,1.42011252671e-05,3.42895117388e-05,0.999908895992,5.68144964126e-05
0.1,1.61762915091e-05,0.999983712469,1.1123941146e-07,1.68297586137e-05,0.999980889734,2.28050695184e-06,2.061271819e-05,0.999964835037,1.4552244531e-05,3.50511315427e-05,0.999906536654,5.841221444e-05
0.100416666667,1.64339256732e-05,0.999983452217,1.13857493766e-07,1.71028929524e-05,0.999980562468,2.33463877974e-06,2.09799089204e-05,0.999964106476,1.49136148169e-05,3.58343981123e-05,0.999904100358,6.00652438987e-05
0.100833333333,1.66960811548e-05,0.999983187372,1.16547002937e-07,1.73809759757e-05,0.999980228759,2.39026497362e-06,2.13548103403e-05,0.999963359593,1.52855970831e-05,3.66401307062e-05,0.999901583908,6.17759617869e-05
0.10125,1.69628578036e-05,0.999982917832,1.19310254232e-07,1.76641215583e-05,0.999979888444,2.44743466127e-06,2.17376340201e-05,0.999962593799,1.56685673314e-05,3.74691878811e-05,0.999898983943,6.35468688314e-05
0.101666666667,1.72343582099e-05,0.999982643492,1.22149648507e-07,1.79524468538e-05,0.999979541354,2.50619886322e-06,2.21285988936e-05,0.999961808484,1.60629173381e-05,3.83224697822e-05,0.999896296933,6.53805971093e-05
0.102083333333,1.75106877949e-05,0.999982364245,1.25067679657e-07,1.82460724085e-05,0.999979187317,2.56661057085e-06,2.25279315702e-05,0.999961003013,1.64690554211e-05,3.92009205907e-05,0.999893519161,6.72799182189e-05
0.1025,1.77919549035e-05,0.999982079978,1.28066936611e-07,1.85451222793e-05,0.999978826153,2.62872483758e-06,2.29358666622e-05,0.999960176726,1.68874072518e-05,4.01055311418e-05,0.999890646717,6.92477520384e-05
0.102916666667,1.80782709016e-05,0.999981790579,1.31150107108e-07,1.88497241569e-05,0.999978457677,2.69259886898e-06,2.33526471281e-05,0.999959328936,1.73184167123e-05,4.10373417263e-05,0.999887675482,7.12871761253e-05
0.103333333333,1.83697502765e-05,0.99998149593,1.34319982692e-07,1.91600094937e-05,0.999978081698,2.75829212026e-06,2.37785246345e-05,0.999958458929,1.7762546803e-05,4.19974450906e-05,0.999884601119,7.34014358104e-05
0.10375,1.86665107415e-05,0.99998119591,1.37579463932e-07,1.94761136375e-05,0.99997769802,2.82586639888e-06,2.42137599359e-05,0.999957565959,1.82202805964e-05,4.29869896522e-05,0.999881419055,7.55939550366e-05
0.104166666667,1.89686733443e-05,0.999980890395,1.40931564974e-07,1.97981759702e-05,0.999977306438,2.89538596954e-06,2.46586232735e-05,0.999956649254,1.86921222527e-05,4.40071829475e-05,0.999878124469,7.786834802e-05
0.104583333333,1.92763625804e-05,0.999980579258,1.44379416644e-07,2.01263400526e-05,0.999976906742,2.9669176681e-06,2.51133947964e-05,0.999955708007,1.91785980884e-05,4.50592953317e-05,0.999874712273,8.02284317942e-05
0.105,1.95897065101e-05,0.999980262367,1.47926275118e-07,2.04607537755e-05,0.999976498715,3.04053101907e-06,2.55783650028e-05,0.999954741377,1.96802577104e-05,4.61446639531e-05,0.999871177096,8.26782397129e-05
0.105416666667,1.99088368806e-05,0.999979939588,1.51575525353e-07,2.08015695168e-05,0.999976082132,3.11629835981e-06,2.60538352067e-05,0.99995374849,2.01976752163e-05,4.72646970234e-05,0.999867513267,8.52220360029e-05
0.105833333333,2.02338892531e-05,0.99997961078,1.55330686646e-07,2.1148944306e-05,0.999975656761,3.19429497286e-06,2.65401180274e-05,0.999952728432,2.07314504612e-05,4.84208784108e-05,0.99986371479,8.78643314582e-05
0.10625,2.05650031346e-05,0.999979275801,1.59195421179e-07,2.15030399944e-05,0.999975222361,3.27459922111e-06,2.70375379067e-05,0.999951680252,2.1282210408e-05,4.96147725848e-05,0.999859775327,9.06099003719e-05
0.106666666667,2.09023221156e-05,0.999978934504,1.63173537571e-07,2.18640234347e-05,0.999974778684,3.35729269618e-06,2.75464316537e-05,0.999950602958,2.18506105494e-05,5.08480299416e-05,0.999855688171,9.34637988252e-05
0.107083333333,2.12459940127e-05,0.999978586737,1.67268999207e-07,2.22320666664e-05,0.999974325473,3.44246036765e-06,2.80671490189e-05,0.999949495515,2.24373364239e-05,5.21223925458e-05,0.999851446223,9.64313844574e-05
0.1075,2.15961710178e-05,0.999978232343,1.71485932454e-07,2.2607347111e-05,0.999973862462,3.53019074706e-06,2.86000533006e-05,0.999948356841,2.30431052177e-05,5.34397003265e-05,0.999847041962,9.95183378483e-05
0.107916666667,2.1953009853e-05,0.999977871162,1.7582863221e-07,2.29900477743e-05,0.999973389376,3.62057605752e-06,2.91455219842e-05,0.999947185811,2.36686674674e-05,5.48018977667e-05,0.999842467417,0.000102730685669
0.108333333333,2.23166719317e-05,0.999977503026,1.80301570896e-07,2.33803574592e-05,0.99997290593,3.71371240926e-06,2.97039474178e-05,0.999945981244,2.43148088688e-05,5.62110411351e-05,0.999837714133,0.000106074825772
0.10875,2.26873235269e-05,0.999977127767,1.84909406675e-07,2.37784709867e-05,0.999972411829,3.80969999303e-06,3.02757375257e-05,0.99994474191,2.49823521966e-05,5.76693063079e-05,0.999832773139,0.000109557554394
0.109166666667,2.30651359466e-05,0.999976745207,1.89656993443e-07,2.41845894278e-05,0.999971906767,3.90864327715e-06,3.08613165623e-05,0.999943466524,2.5672159345e-05,5.91789972383e-05,0.999827634907,0.000113186095699
0.109583333333,2.34502857158e-05,0.999976355165,1.94549387933e-07,2.45989203453e-05,0.999971390428,4.01065121591e-06,3.14611259097e-05,0.999942153741,2.63851334955e-05,6.0742555136e-05,0.999822289311,0.000116968133857
